"GeneEnsembl","logFC","logCPM","LR","PValue","regulation","absLogFc","geneId","FDR"
"ENSG00000123143",-1.55259844076436,3.98754846494171,24.5349947726464,7.297239731838e-07,"down",1.55259844076436,"PKN1","8.80e-06"
"ENSG00000175463",-2.31974063591565,3.19156249172421,24.5117789806464,7.38569428548883e-07,"down",2.31974063591565,"TBC1D10C","8.89e-06"
"ENSG00000204568",-1.31926225091109,4.28243218900045,24.4863281123935,7.48390057799811e-07,"ns",1.31926225091109,"MRPS18B","9.00e-06"
"ENSG00000166311",1.04196609544586,4.13157551575512,24.3992211785111,7.83003418777019e-07,"ns",1.04196609544586,"SMPD1","9.39e-06"
"ENSG00000213619",-1.49392680464078,4.00020415074244,24.3720987493919,7.94105291128984e-07,"ns",1.49392680464078,"NDUFS3","9.51e-06"
"ENSG00000106355",-1.08729843214535,4.46671837846436,24.3011308061,8.2390679771952e-07,"ns",1.08729843214535,"LSM5","9.79e-06"
"ENSG00000183918",-1.27610331541499,3.89016485335505,24.2867277219105,8.30090634139103e-07,"ns",1.27610331541499,"SH2D1A","9.85e-06"
"ENSG00000154832",-1.53373810100299,3.88136394362522,24.2382566755595,8.51245149278165e-07,"down",1.53373810100299,"CXXC1","1.01e-05"
"ENSG00000107372",-1.36940650018996,3.48742327258393,24.2246178879212,8.57294481148953e-07,"ns",1.36940650018996,"ZFAND5","1.01e-05"
"ENSG00000155903",-1.55780119908836,4.70003562945933,24.1900071944258,8.72839879092487e-07,"down",1.55780119908836,"RASA2","1.03e-05"
"ENSG00000132849",-1.84617779528806,3.69752350107278,24.1498346530573,8.91238194401792e-07,"down",1.84617779528806,"PATJ","1.05e-05"
"ENSG00000112799",-1.41774372718865,4.9765951151876,24.1378806912256,8.96787609653224e-07,"ns",1.41774372718865,"LY86","1.05e-05"
"ENSG00000131711",1.51559919198055,4.72745639781232,24.1324971970106,8.99298104987521e-07,"up",1.51559919198055,"MAP1B","1.06e-05"
"ENSG00000015285",-1.32798381117286,3.62368626640676,24.1029645131122,9.1319604205096e-07,"ns",1.32798381117286,"WAS","1.07e-05"
"ENSG00000104341",1.20615007437389,3.96624022916248,24.0846512220613,9.21922168270997e-07,"ns",1.20615007437389,"LAPTM4B","1.08e-05"
"ENSG00000143924",-1.57873230034423,4.48225552824852,24.0573244068737,9.35098885147074e-07,"down",1.57873230034423,"EML4","1.09e-05"
"ENSG00000138378",-2.02795118227524,4.99722783880651,24.0512096305733,9.38073132224741e-07,"down",2.02795118227524,"STAT4","1.09e-05"
"ENSG00000108312",-1.71604515773964,3.77550848503274,24.0192796838737,9.53758761371092e-07,"down",1.71604515773964,"UBTF","1.11e-05"
"ENSG00000084093",-1.26961988770868,3.09647329540298,24.0005297388883,9.63091992330373e-07,"ns",1.26961988770868,"REST","1.12e-05"
"ENSG00000179583",-2.28544007657003,3.1167046292489,23.9529570080776,9.87185527390291e-07,"down",2.28544007657003,"CIITA","1.14e-05"
"ENSG00000242574",-1.58190110532609,3.77352985292724,23.9302570284144,9.98894196019083e-07,"down",1.58190110532609,"HLA-DMB","1.16e-05"
"ENSG00000143776",1.3118396097268,4.77619718591202,23.9180358335396,1.0052554663985e-06,"ns",1.3118396097268,"CDC42BPA","1.16e-05"
"ENSG00000112159",-2.1590432618062,4.26580719424934,23.8266980137926,1.05410219177109e-06,"down",2.1590432618062,"MDN1","1.21e-05"
"ENSG00000100888",-1.25775424410173,4.06785993110807,23.7684900373383,1.08646609208952e-06,"ns",1.25775424410173,"CHD8","1.24e-05"
"ENSG00000100101",-1.69089736221407,3.89079779233895,23.7398292681152,1.10276587767413e-06,"down",1.69089736221407,"NA","1.26e-05"
"ENSG00000143033",-1.18317935573171,4.95099274710298,23.7368209706863,1.10449089730462e-06,"ns",1.18317935573171,"MTF2","1.26e-05"
"ENSG00000090863",-1.4086865328615,5.19517480351301,23.7034694865674,1.12379759294552e-06,"ns",1.4086865328615,"GLG1","1.28e-05"
"ENSG00000127870",1.03739652839565,4.45267147139311,23.6390546141536,1.16204981984676e-06,"ns",1.03739652839565,"RNF6","1.32e-05"
"ENSG00000101224",-2.30906838000419,3.22536040702444,23.6144940598276,1.17697639350399e-06,"down",2.30906838000419,"CDC25B","1.33e-05"
"ENSG00000077232",-1.82327709375842,4.94704501044275,23.579753464274,1.19841879495109e-06,"down",1.82327709375842,"DNAJC10","1.35e-05"
"ENSG00000133246",-1.97853045918631,3.37560446156073,23.5668927088175,1.20645562693858e-06,"down",1.97853045918631,"PRAM1","1.36e-05"
"ENSG00000120694",-1.31813313973865,4.86190599224964,23.562848712665,1.2089939195834e-06,"ns",1.31813313973865,"HSPH1","1.36e-05"
"ENSG00000168522",-1.37783469404684,3.02337732641574,23.5609485013963,1.21018847295219e-06,"ns",1.37783469404684,"FNTA","1.36e-05"
"ENSG00000065413",-2.00483137399695,5.08860940855692,23.5507791542524,1.21660150326497e-06,"down",2.00483137399695,"ANKRD44","1.37e-05"
"ENSG00000119688",-2.32272584676543,3.10794629911746,23.493304745687,1.25349219944159e-06,"down",2.32272584676543,"ABCD4","1.41e-05"
"ENSG00000134545",-2.38612202031069,3.38617590871995,23.4325426189755,1.29371395687677e-06,"down",2.38612202031069,"KLRC1","1.44e-05"
"ENSG00000038532",1.30998752950855,3.90749570542618,23.4307768240706,1.29490199001624e-06,"ns",1.30998752950855,"CLEC16A","1.44e-05"
"ENSG00000005889",-1.93235455770373,3.1633093580184,23.4040589263559,1.31301199987843e-06,"down",1.93235455770373,"ZFX","1.46e-05"
"ENSG00000069667",-2.39805044110427,3.53900651000248,23.399745470099,1.31595948404265e-06,"down",2.39805044110427,"RORA","1.46e-05"
"ENSG00000116898",-1.40202260231408,4.18468692146314,23.3947345787437,1.31939187495907e-06,"ns",1.40202260231408,"MRPS15","1.46e-05"
"ENSG00000122484",-1.77456768759522,3.4009854459746,23.3896321220489,1.32289621360241e-06,"down",1.77456768759522,"RPAP2","1.47e-05"
"ENSG00000126759",-1.7395918606047,4.4444181668581,23.3299611059121,1.364577504633e-06,"down",1.7395918606047,"CFP","1.51e-05"
"ENSG00000172037",1.59656797591988,3.7106163962408,23.3232591091924,1.3693404945012e-06,"up",1.59656797591988,"LAMB2","1.51e-05"
"ENSG00000151883",-1.62736092595395,5.638372255482,23.3007544498864,1.38545649325882e-06,"down",1.62736092595395,"PARP8","1.53e-05"
"ENSG00000147548",-1.01981614453718,4.43080553893975,23.3000341460144,1.38597544604463e-06,"ns",1.01981614453718,"NSD3","1.53e-05"
"ENSG00000189343",-1.21041929703896,5.51430425094037,23.2581492631058,1.416489680771e-06,"ns",1.21041929703896,"RPS2P46","1.56e-05"
"ENSG00000100731",-2.4986520618521,3.21367752449272,23.2321649499773,1.43575768207857e-06,"down",2.4986520618521,"PCNX1","1.58e-05"
"ENSG00000204569",-1.68137389403923,3.75516907268462,23.2102569354118,1.4522071228391e-06,"down",1.68137389403923,"PPP1R10","1.59e-05"
"ENSG00000139278",-1.66427783131481,4.86058558622539,23.1949305816452,1.46382702807072e-06,"down",1.66427783131481,"GLIPR1","1.60e-05"
"ENSG00000115241",-1.18303214154066,4.02878537068193,23.1866801875224,1.47012075327691e-06,"ns",1.18303214154066,"PPM1G","1.61e-05"
"ENSG00000170584",-1.56132347922315,3.16845739691228,23.113764208468,1.5269372670827e-06,"down",1.56132347922315,"NUDCD2","1.66e-05"
"ENSG00000132323",-2.25464264115406,3.21775857339663,23.0907705136651,1.54530690181787e-06,"down",2.25464264115406,"ILKAP","1.68e-05"
"ENSG00000167077",-1.88928420925904,3.49376917900216,23.0600751304737,1.57017534209789e-06,"down",1.88928420925904,"MEI1","1.71e-05"
"ENSG00000121851",-1.01974468436383,5.40633158385024,22.7785815819042,1.81780370024852e-06,"ns",1.01974468436383,"POLR3GL","1.95e-05"
"ENSG00000073614",-1.26246659276099,5.72665743320132,22.7368603078429,1.85770026866973e-06,"ns",1.26246659276099,"KDM5A","1.98e-05"
"ENSG00000173852",1.37322372361991,4.26778207685835,22.6774100574736,1.91607277169523e-06,"ns",1.37322372361991,"DPY19L1","2.04e-05"
"ENSG00000115318",1.10109206639098,5.5553713292405,22.6757464356684,1.91773243320334e-06,"ns",1.10109206639098,"LOXL3","2.04e-05"
"ENSG00000198301",-1.3422252628048,5.48910267331466,22.6747317198167,1.91874544143581e-06,"ns",1.3422252628048,"SDAD1","2.04e-05"
"ENSG00000163382",-2.02084803634196,3.71345727614129,22.6272416577676,1.96676090646533e-06,"down",2.02084803634196,"NAXE","2.08e-05"
"ENSG00000129347",-1.8033696733089,3.8045968175216,22.6078300986671,1.98673256778598e-06,"down",1.8033696733089,"KRI1","2.10e-05"
"ENSG00000089123",-2.11027980960692,3.12180770801213,22.5917132406706,2.00346895215438e-06,"down",2.11027980960692,"TASP1","2.12e-05"
"ENSG00000163728",-2.5237555278978,3.50850120796757,22.5081703098952,2.09251691331438e-06,"down",2.5237555278978,"TTC14","2.20e-05"
"ENSG00000110876",-1.51792723866792,3.12184584808249,22.488943908545,2.1135659858965e-06,"down",1.51792723866792,"SELPLG","2.22e-05"
"ENSG00000151500",-1.02669911490096,5.16823545257239,22.4864760848666,2.11628309717903e-06,"ns",1.02669911490096,"THYN1","2.22e-05"
"ENSG00000136045",-1.28726793045903,5.05872057657529,22.465177121461,2.13987968512694e-06,"ns",1.28726793045903,"PWP1","2.24e-05"
"ENSG00000186566",-1.14430676339991,3.80214084616966,22.4465937875152,2.16068320136118e-06,"ns",1.14430676339991,"GPATCH8","2.26e-05"
"ENSG00000032444",-1.97487131968489,3.10817039501392,22.4459198502789,2.16144145555147e-06,"down",1.97487131968489,"PNPLA6","2.26e-05"
"ENSG00000162961",-1.14253918678309,4.15339619118587,22.3521727126997,2.26956138750861e-06,"ns",1.14253918678309,"DPY30","2.36e-05"
"ENSG00000175220",1.01512141888099,5.00550742280644,22.3352272591086,2.28967612351367e-06,"ns",1.01512141888099,"ARHGAP1","2.38e-05"
"ENSG00000178741",-1.1971242985656,4.78489875330284,22.3030364762213,2.32838140109206e-06,"ns",1.1971242985656,"COX5A","2.42e-05"
"ENSG00000137804",1.13717688756749,4.18173682202467,22.300582879942,2.33135831796489e-06,"ns",1.13717688756749,"NUSAP1","2.42e-05"
"ENSG00000166971",-2.05281402246477,3.2669407715145,22.2909493226694,2.34308356268887e-06,"down",2.05281402246477,"AKTIP","2.43e-05"
"ENSG00000119977",-2.5920982405133,3.25785039360006,22.1836050520127,2.47780660273238e-06,"down",2.5920982405133,"TCTN3","2.55e-05"
"ENSG00000115816",-1.614758004959,3.51854487836988,22.143107710258,2.53062865416092e-06,"down",1.614758004959,"CEBPZ","2.60e-05"
"ENSG00000136732",-1.41637062521849,3.13398699934685,22.1137366677929,2.56964374809458e-06,"ns",1.41637062521849,"GYPC","2.64e-05"
"ENSG00000066926",1.27213232060872,4.14313139770376,22.0921669154489,2.59867978876323e-06,"ns",1.27213232060872,"FECH","2.66e-05"
"ENSG00000160190",1.00380936019559,5.34510699002887,22.0627178272159,2.63885481266835e-06,"ns",1.00380936019559,"SLC37A1","2.70e-05"
"ENSG00000068912",-1.10798847338927,4.78667591517109,22.0616991552991,2.64025560001182e-06,"ns",1.10798847338927,"ERLEC1","2.70e-05"
"ENSG00000134313",1.03049567637224,6.21536894784328,21.9817702237872,2.75252491842266e-06,"ns",1.03049567637224,"KIDINS220","2.79e-05"
"ENSG00000072364",-1.63993007843428,3.18293534232552,21.9147896923251,2.85028740617485e-06,"down",1.63993007843428,"AFF4","2.89e-05"
"ENSG00000176155",-1.00757582633981,3.32567072508726,21.8986126204792,2.87441661450629e-06,"ns",1.00757582633981,"CCDC57","2.91e-05"
"ENSG00000138821",1.64448004821791,3.06674181045944,21.8408957289364,2.96218756709437e-06,"up",1.64448004821791,"SLC39A8","2.99e-05"
"ENSG00000137841",-1.99523548617943,3.95447305473066,21.8113474366338,3.00815777009704e-06,"down",1.99523548617943,"PLCB2","3.03e-05"
"ENSG00000171453",-2.07183907906957,3.09245549062584,21.8031995812391,3.02095935520488e-06,"down",2.07183907906957,"POLR1C","3.04e-05"
"ENSG00000119705",-1.1095538794399,4.61843811516956,21.7767758237504,3.06285259104703e-06,"ns",1.1095538794399,"SLIRP","3.08e-05"
"ENSG00000134444",-1.79273815024201,3.46594510043032,21.7621681929214,3.08626176986007e-06,"down",1.79273815024201,"RELCH","3.10e-05"
"ENSG00000213281",1.08087957315254,4.50437420819744,21.6897458198645,3.20499924255511e-06,"ns",1.08087957315254,"NRAS","3.21e-05"
"ENSG00000144741",-1.79372918948803,3.08036909362747,21.6509966445562,3.27040040891506e-06,"down",1.79372918948803,"SLC25A26","3.27e-05"
"ENSG00000142188",-1.60294281861011,3.90576963252946,21.5754726180148,3.40174415738485e-06,"down",1.60294281861011,"TMEM50B","3.39e-05"
"ENSG00000139168",-1.05683485673644,4.89052963080662,21.5540299061117,3.43999082466961e-06,"ns",1.05683485673644,"ZCRB1","3.42e-05"
"ENSG00000104814",-1.41887360004345,4.75447494512307,21.4384949099441,3.65361699987675e-06,"ns",1.41887360004345,"MAP4K1","3.62e-05"
"ENSG00000082805",-1.43347081290367,3.81495072886011,21.4292743637909,3.67122896345459e-06,"ns",1.43347081290367,"ERC1","3.63e-05"
"ENSG00000125651",-1.24553637606341,3.99112052954142,21.3268612434072,3.87266872419943e-06,"ns",1.24553637606341,"GTF2F1","3.81e-05"
"ENSG00000065357",-1.34078562153515,6.17883247851542,21.3011225226808,3.92501591645588e-06,"ns",1.34078562153515,"DGKA","3.86e-05"
"ENSG00000176476",-1.58162167245576,3.90829619724713,21.2820491778367,3.96426464659429e-06,"down",1.58162167245576,"SGF29","3.89e-05"
"ENSG00000094631",1.04821457826442,4.99438968654714,21.2772742734682,3.97415183170631e-06,"ns",1.04821457826442,"HDAC6","3.89e-05"
"ENSG00000197892",-1.69562547777004,3.81882076475286,21.2571630093662,4.01606767908178e-06,"down",1.69562547777004,"KIF13B","3.92e-05"
"ENSG00000029725",-1.42516201424447,3.72623408491849,21.2303770176304,4.07258473466438e-06,"ns",1.42516201424447,"RABEP1","3.97e-05"
"ENSG00000017260",1.04005136192797,7.54873546901525,21.1737942868938,4.19460900554288e-06,"ns",1.04005136192797,"ATP2C1","4.08e-05"
"ENSG00000172590",-1.45890817152124,3.60427935565802,21.141078262397,4.26683033678043e-06,"ns",1.45890817152124,"MRPL52","4.14e-05"
"ENSG00000149131",1.47590793644396,5.7346203964846,21.1103846149202,4.33572143189878e-06,"ns",1.47590793644396,"SERPING1","4.21e-05"
"ENSG00000118058",-1.17150933599707,4.27059815414268,21.0972989175099,4.36543029405371e-06,"ns",1.17150933599707,"KMT2A","4.23e-05"
"ENSG00000110324",-1.78217943526944,3.81254704666282,21.0601327605159,4.45092860696148e-06,"down",1.78217943526944,"IL10RA","4.30e-05"
"ENSG00000112983",-1.87880018181129,4.42389622089474,21.0337561149969,4.5126239884538e-06,"down",1.87880018181129,"BRD8","4.34e-05"
"ENSG00000197345",-1.26786567730184,4.17078922787662,21.030713177941,4.51979645691451e-06,"ns",1.26786567730184,"MRPL21","4.35e-05"
"ENSG00000198498",-1.54621156705892,3.16307839898332,21.0304276232092,4.52047012126122e-06,"down",1.54621156705892,"TMA16","4.35e-05"
"ENSG00000178105",-1.39209718154265,3.97847229829407,20.9782481086305,4.64527603400928e-06,"ns",1.39209718154265,"DDX10","4.46e-05"
"ENSG00000114120",-1.64727300801902,3.25283857878944,20.9056876843823,4.82459938310747e-06,"down",1.64727300801902,"SLC25A36","4.60e-05"
"ENSG00000168477",1.26885884745262,3.03499184319928,20.8867404162212,4.87255830666139e-06,"ns",1.26885884745262,"TNXB","4.64e-05"
"ENSG00000102024",1.82931527563181,3.96711527989672,20.8489378321558,4.9696777651369e-06,"up",1.82931527563181,"PLS3","4.73e-05"
"ENSG00000145220",-1.27764246725209,4.26296120906896,20.8438427823027,4.98291529831727e-06,"ns",1.27764246725209,"LYAR","4.73e-05"
"ENSG00000125633",-1.99440715315458,3.55199918316096,20.8220727678579,5.03987613752582e-06,"down",1.99440715315458,"CCDC93","4.78e-05"
"ENSG00000114023",-1.110208801809,4.39948793503328,20.783660756593,5.14197896319299e-06,"ns",1.110208801809,"FAM162A","4.87e-05"
"ENSG00000086506",1.0617338387639,5.37924732569242,20.7757502339316,5.16326232103457e-06,"ns",1.0617338387639,"HBQ1","4.88e-05"
"ENSG00000162687",2.27291314048516,3.36872532369592,20.7379031164658,5.2663203662506e-06,"up",2.27291314048516,"KCNT2","4.97e-05"
"ENSG00000101596",-1.65945289080903,5.45568480920329,20.725885736285,5.29947371626856e-06,"down",1.65945289080903,"SMCHD1","5.00e-05"
"ENSG00000101294",-1.71841053434984,4.30517131562744,20.7194498584204,5.31731495878205e-06,"down",1.71841053434984,"HM13","5.01e-05"
"ENSG00000125877",-1.33809006063934,3.53289736542279,20.7120028600221,5.33803443140757e-06,"ns",1.33809006063934,"ITPA","5.03e-05"
"ENSG00000104998",-1.40144752784743,3.77577211366041,20.6395447233482,5.54391024248757e-06,"ns",1.40144752784743,"IL27RA","5.20e-05"
"ENSG00000091592",-1.934914583365,4.64389394693482,20.6367826671961,5.55191386830098e-06,"down",1.934914583365,"NLRP1","5.20e-05"
"ENSG00000132466",-1.36745679539062,5.07011230815411,20.614668006189,5.6164152221511e-06,"ns",1.36745679539062,"ANKRD17","5.26e-05"
"ENSG00000204371",-1.71118317731857,3.13612872062967,20.5667497694439,5.75876968638654e-06,"down",1.71118317731857,"EHMT2","5.38e-05"
"ENSG00000079616",-1.41426114914586,3.77232285723165,20.5213462847625,5.8969936027467e-06,"ns",1.41426114914586,"KIF22","5.49e-05"
"ENSG00000102390",-1.4403172530968,3.67281097302387,20.5119258935344,5.92608706790295e-06,"ns",1.4403172530968,"PBDC1","5.51e-05"
"ENSG00000185404",-1.56907987396511,4.03296755680888,20.5026041508979,5.95501768633452e-06,"down",1.56907987396511,"SP140L","5.53e-05"
"ENSG00000111860",-1.51547595490821,4.16850116448653,20.4426885909663,6.14438366825412e-06,"down",1.51547595490821,"CEP85L","5.67e-05"
"ENSG00000114933",-1.14622567970692,3.16558881393545,20.4294818507443,6.18693059533477e-06,"ns",1.14622567970692,"INO80D","5.70e-05"
"ENSG00000116580",-1.28075220639498,4.19761107242504,20.3980812035169,6.28928240553765e-06,"ns",1.28075220639498,"GON4L","5.78e-05"
"ENSG00000168701",-1.72517360522425,3.33400782816264,20.3849525759966,6.33257801489432e-06,"down",1.72517360522425,"TMEM208","5.82e-05"
"ENSG00000176014",1.89777155455422,3.04305125040691,20.3407637695558,6.48051414844722e-06,"up",1.89777155455422,"TUBB6","5.94e-05"
"ENSG00000177337",1.05776813593373,3.04385745538316,20.3348939995122,6.50042434749951e-06,"ns",1.05776813593373,"NA","5.96e-05"
"ENSG00000168827",-1.90462150869261,3.82859180702149,20.2758144464065,6.70427297723048e-06,"down",1.90462150869261,"GFM1","6.13e-05"
"ENSG00000164022",-1.04500590418509,4.83434239715559,20.2492726138933,6.79793037615233e-06,"ns",1.04500590418509,"AIMP1","6.20e-05"
"ENSG00000205670",-1.20767375169577,3.06587186612913,20.2304586093504,6.86511320623309e-06,"ns",1.20767375169577,"SMIM11","6.26e-05"
"ENSG00000198837",-1.7681517994711,3.13937575638837,20.2115180251675,6.93342130841644e-06,"down",1.7681517994711,"DENND4B","6.30e-05"
"ENSG00000164292",1.16733011878865,3.55004475281186,20.1855780297794,7.02808082389149e-06,"ns",1.16733011878865,"RHOBTB3","6.37e-05"
"ENSG00000136478",1.25970592811536,3.81090803607612,20.1729050965365,7.07479718075415e-06,"ns",1.25970592811536,"TEX2","6.39e-05"
"ENSG00000185324",-2.15058373482176,3.0662362842821,20.1139593477475,7.29622005508884e-06,"down",2.15058373482176,"CDK10","6.57e-05"
"ENSG00000105287",-1.56401241713745,3.6100357995935,20.1107898290824,7.30832116218142e-06,"down",1.56401241713745,"PRKD2","6.58e-05"
"ENSG00000171476",-1.1685165765748,3.60303432845897,20.0748471044954,7.44696705447609e-06,"ns",1.1685165765748,"HOPX","6.69e-05"
"ENSG00000128534",-1.05708884973975,4.0943353041114,20.0716121256672,7.45957448277171e-06,"ns",1.05708884973975,"LSM8","6.70e-05"
"ENSG00000198707",-1.08475160917199,5.29506232786902,20.0326469116545,7.61312450578523e-06,"ns",1.08475160917199,"CEP290","6.82e-05"
"ENSG00000165792",-2.3564257947714,3.29056340725427,20.0055118819202,7.72192582167231e-06,"down",2.3564257947714,"METTL17","6.91e-05"
"ENSG00000138095",-1.74983652725831,4.71122063946128,19.9964174474983,7.75873926249303e-06,"down",1.74983652725831,"LRPPRC","6.94e-05"
"ENSG00000124657",1.06384563756763,4.36748899617019,19.9947861404695,7.76536125654298e-06,"ns",1.06384563756763,"OR2B6","6.94e-05"
"ENSG00000108559",-1.33906652153957,5.04819517961839,19.9709449005802,7.86279037085399e-06,"ns",1.33906652153957,"NUP88","7.02e-05"
"ENSG00000116521",-1.15817449971008,4.70767398691947,19.9378721478017,7.99998013401578e-06,"ns",1.15817449971008,"SCAMP3","7.12e-05"
"ENSG00000126457",-1.04118930831578,4.80935361707068,19.9326172622659,8.02199820633276e-06,"ns",1.04118930831578,"PRMT1","7.13e-05"
"ENSG00000067334",-1.29525496891712,4.21625240436114,19.9159429001811,8.09226771562022e-06,"ns",1.29525496891712,"DNTTIP2","7.17e-05"
"ENSG00000122965",-2.26297242793252,3.26404115806307,19.9144827799737,8.09845033755929e-06,"down",2.26297242793252,"RBM19","7.18e-05"
"ENSG00000123136",-1.1150154216363,4.96325070980409,19.8864746325936,8.21796813326745e-06,"ns",1.1150154216363,"DDX39A","7.27e-05"
"ENSG00000185864",-1.40841143627127,3.06525819534062,19.8787509630758,8.25123736777202e-06,"ns",1.40841143627127,"NPIPB4","7.29e-05"
"ENSG00000249307",-1.0233731879358,5.08340980208426,19.864695201954,8.31212902870938e-06,"ns",1.0233731879358,"LINC01088","7.33e-05"
"ENSG00000120798",-2.3735255531009,3.18229200770939,19.8427456884572,8.40812119920499e-06,"down",2.3735255531009,"NR2C1","7.40e-05"
"ENSG00000103479",-1.04973331893409,5.97072693578261,19.8346392089186,8.44385414614472e-06,"ns",1.04973331893409,"RBL2","7.43e-05"
"ENSG00000140368",-1.77201285018593,4.0039556767761,19.7791387924621,8.69262661949015e-06,"down",1.77201285018593,"PSTPIP1","7.62e-05"
"ENSG00000100385",-2.12893092721794,3.03106547059571,19.7224668288767,8.95424588688333e-06,"down",2.12893092721794,"IL2RB","7.83e-05"
"ENSG00000102096",-1.365520293632,3.58401936511367,19.676719411489,9.17118917956588e-06,"ns",1.365520293632,"PIM2","8.00e-05"
"ENSG00000146109",-1.14236975480543,3.01337877997461,19.6614829413268,9.24460882568509e-06,"ns",1.14236975480543,"ABT1","8.05e-05"
"ENSG00000091009",-1.15331670832521,4.56726804502527,19.6460119787653,9.31976226863962e-06,"ns",1.15331670832521,"RBM27","8.11e-05"
"ENSG00000103202",1.18287577257172,4.2361091549384,19.5851447973456,9.62143952587842e-06,"ns",1.18287577257172,"NME4","8.35e-05"
"ENSG00000077235",-1.44588226539495,3.42353716817774,19.580848425324,9.64310053973427e-06,"ns",1.44588226539495,"GTF3C1","8.36e-05"
"ENSG00000198574",-1.35477480561946,3.46133577207768,19.5624914020828,9.73620402781115e-06,"ns",1.35477480561946,"SH2D1B","8.43e-05"
"ENSG00000108424",-1.02480254058326,5.09984655670361,19.5447627161632,9.82697737711402e-06,"ns",1.02480254058326,"KPNB1","8.50e-05"
"ENSG00000165434",1.1963086279285,5.53706627933524,19.5298962679212,9.90375039343787e-06,"ns",1.1963086279285,"PGM2L1","8.55e-05"
"ENSG00000105819",-1.15148871730265,5.66034813319994,19.5152286843784,9.98008662705282e-06,"ns",1.15148871730265,"PMPCB","8.60e-05"
"ENSG00000100632",-1.05308045101,3.56889593321798,19.5124413271162,9.99465986297056e-06,"ns",1.05308045101,"ERH","8.60e-05"
"ENSG00000073111",1.3533538210126,3.41718511939662,19.5084351929111,1.00156427039862e-05,"ns",1.3533538210126,"MCM2","8.62e-05"
"ENSG00000145819",-2.26941439969855,3.64074019699564,19.4280185940117,1.04463213145454e-05,"down",2.26941439969855,"ARHGAP26","8.97e-05"
"ENSG00000135698",-1.60451953845117,3.03871499342554,19.4049924623687,1.05730303468183e-05,"down",1.60451953845117,"MPHOSPH6","9.06e-05"
"ENSG00000133574",-1.14448026160797,4.35323771844481,19.3879876932086,1.06675944658959e-05,"ns",1.14448026160797,"GIMAP4","9.13e-05"
"ENSG00000105849",-1.73924872219779,3.0472121831922,19.3069172306197,1.11302395433481e-05,"down",1.73924872219779,"POLR1F","9.46e-05"
"ENSG00000185513",1.61571015755405,3.18351374250004,19.2809983237464,1.12823607513396e-05,"up",1.61571015755405,"L3MBTL1","9.58e-05"
"ENSG00000122779",1.02055095561094,4.76691289682584,19.2533915323916,1.14466852694109e-05,"ns",1.02055095561094,"TRIM24","9.71e-05"
"ENSG00000177409",-1.48058550486123,3.76809460468438,19.1813846518252,1.18866928592651e-05,"ns",1.48058550486123,"SAMD9L","1.00e-04"
"ENSG00000118412",-1.60880045247153,3.87210496783923,19.14134554051,1.21386645659187e-05,"down",1.60880045247153,"CASP8AP2","1.02e-04"
"ENSG00000129680",-1.01310590573619,4.06718670963488,19.1383437152131,1.21577702181017e-05,"ns",1.01310590573619,"MAP7D3","1.02e-04"
"ENSG00000115165",-1.11384191288719,5.34261456553147,19.1146068804185,1.23099149423292e-05,"ns",1.11384191288719,"CYTIP","1.03e-04"
"ENSG00000108588",-1.67443075819584,3.40345198141814,19.0896886629395,1.24716895587766e-05,"down",1.67443075819584,"CCDC47","1.04e-04"
"ENSG00000113263",-2.35136225020258,3.77529016977154,19.0307601967458,1.28628127239236e-05,"down",2.35136225020258,"ITK","1.07e-04"
"ENSG00000131401",-1.77409100840798,4.37338819157468,19.0024345547005,1.30551776153746e-05,"down",1.77409100840798,"NAPSB","1.09e-04"
"ENSG00000166164",-1.09350514826131,4.48055250970974,18.9653638779534,1.33113034913267e-05,"ns",1.09350514826131,"BRD7","1.10e-04"
"ENSG00000102218",1.28027295414086,3.58319611879861,18.898644267517,1.37850600735092e-05,"ns",1.28027295414086,"RP2","1.14e-04"
"ENSG00000103995",-1.80831409116932,3.41023877586975,18.8309707953118,1.42828940334907e-05,"down",1.80831409116932,"CEP152","1.18e-04"
"ENSG00000134046",-1.27127019378505,4.09465510906394,18.8147017826847,1.44052437865854e-05,"ns",1.27127019378505,"MBD2","1.19e-04"
"ENSG00000085063",1.02795398324842,3.76644483177915,18.7968608014859,1.45406258704428e-05,"ns",1.02795398324842,"CD59","1.20e-04"
"ENSG00000152133",-1.30143486645125,3.34499339589156,18.7803381841428,1.46671433530855e-05,"ns",1.30143486645125,"GPATCH11","1.20e-04"
"ENSG00000147202",-2.11036528566979,3.95006609423383,18.7458777352659,1.49345840361575e-05,"down",2.11036528566979,"DIAPH2","1.22e-04"
"ENSG00000234231",1.04356588717655,5.33282042416794,18.7412938161402,1.49705260860612e-05,"ns",1.04356588717655,"ANAPC1P4","1.22e-04"
"ENSG00000101079",1.00314311483259,5.14912791027284,18.6704915510356,1.55368440131487e-05,"ns",1.00314311483259,"NDRG3","1.26e-04"
"ENSG00000163938",-1.18910226377407,5.28135621221233,18.6155110254694,1.59914132123117e-05,"ns",1.18910226377407,"GNL3","1.30e-04"
"ENSG00000167085",-1.0081712582175,4.75567948204266,18.5899115396268,1.62075999587448e-05,"ns",1.0081712582175,"PHB","1.31e-04"
"ENSG00000163001",-1.41704074177166,4.12379156216655,18.577795889694,1.63109372501671e-05,"ns",1.41704074177166,"CFAP36","1.32e-04"
